antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
frozenset({'Tuition fees up to date_1'}),"frozenset({'Nacionality_1', 'Educational special needs_0', 'International_0', 'Daytime/evening attendance\t_1'})",0.8806509945750453,0.85623869801085,0.7599457504520796,0.8629363449691991,1.0078221726884204,0.005898289455182781,1.0488652294938734,0.06503163701260044
"frozenset({'Debtor_0', 'International_0', 'Educational special needs_0', 'Previous qualification_1'})","frozenset({'Marital status_1', 'Tuition fees up to date_1'})",0.729882459312839,0.7895569620253164,0.629746835443038,0.8628058222359865,1.0927721035133136,0.05346305823242614,1.5339064776980893,0.31429322343937266
"frozenset({'Nacionality_1', 'Debtor_0', 'Educational special needs_0', 'Previous qualification_1'})","frozenset({'Marital status_1', 'Tuition fees up to date_1'})",0.729882459312839,0.7895569620253164,0.629746835443038,0.8628058222359865,1.0927721035133136,0.05346305823242614,1.5339064776980893,0.31429322343937266
"frozenset({'Nacionality_1', 'Debtor_0', 'International_0', 'Previous qualification_1', 'Educational special needs_0'})","frozenset({'Marital status_1', 'Tuition fees up to date_1'})",0.729882459312839,0.7895569620253164,0.629746835443038,0.8628058222359865,1.0927721035133136,0.05346305823242614,1.5339064776980893,0.31429322343937266
"frozenset({'Debtor_0', 'International_0', 'Educational special needs_0', 'Previous qualification_1'})","frozenset({'Nacionality_1', 'Marital status_1', 'Tuition fees up to date_1'})",0.729882459312839,0.77124773960217,0.629746835443038,0.8628058222359865,1.1187142314103178,0.06682663852273807,1.667361284028428,0.3928536886464601
"frozenset({'Nacionality_1', 'Debtor_0', 'Educational special needs_0', 'Previous qualification_1'})","frozenset({'Marital status_1', 'International_0', 'Tuition fees up to date_1'})",0.729882459312839,0.77124773960217,0.629746835443038,0.8628058222359865,1.1187142314103178,0.06682663852273807,1.667361284028428,0.3928536886464601
"frozenset({'Daytime/evening attendance\t_1', 'Tuition fees up to date_1'})","frozenset({'Educational special needs_0', 'Previous qualification_1'})",0.7884267631103075,0.8295660036166366,0.6801537070524413,0.8626720183486238,1.0399076319276053,0.026101668034622882,1.2410726083197736,0.18138462106557798
"frozenset({'Marital status_1', 'Tuition fees up to date_1'})","frozenset({'Debtor_0', 'Educational special needs_0', 'Daytime/evening attendance\t_1'})",0.7895569620253164,0.7789330922242315,0.6808318264014467,0.862296020612654,1.1070219370836858,0.0658197804838968,1.6053777730992933,0.459390508142867
"frozenset({'Nacionality_1', 'Previous qualification_1'})","frozenset({'Marital status_1', 'Daytime/evening attendance\t_1'})",0.8169077757685352,0.8248191681735986,0.7043399638336347,0.8622025456557831,1.0453231192055863,0.030538771749686888,1.2712922213265363,0.23680961663417793
"frozenset({'Nacionality_1', 'Previous qualification_1'})","frozenset({'Marital status_1', 'International_0', 'Daytime/evening attendance\t_1'})",0.8169077757685352,0.8024412296564195,0.7043399638336347,0.8622025456557831,1.0744743836566717,0.04881948373004075,1.433689550244378,0.3785654289291438
"frozenset({'Nacionality_1', 'International_0', 'Previous qualification_1'})","frozenset({'Marital status_1', 'Daytime/evening attendance\t_1'})",0.8169077757685352,0.8248191681735986,0.7043399638336347,0.8622025456557831,1.0453231192055863,0.030538771749686888,1.2712922213265363,0.23680961663417793
"frozenset({'International_0', 'Previous qualification_1'})","frozenset({'Nacionality_1', 'Marital status_1', 'Daytime/evening attendance\t_1'})",0.8169077757685352,0.8024412296564195,0.7043399638336347,0.8622025456557831,1.0744743836566717,0.04881948373004075,1.433689550244378,0.3785654289291438
"frozenset({'International_0', 'Previous qualification_1'})","frozenset({'Marital status_1', 'Daytime/evening attendance\t_1'})",0.8169077757685352,0.8248191681735986,0.7043399638336347,0.8622025456557831,1.0453231192055863,0.030538771749686888,1.2712922213265363,0.23680961663417793
"frozenset({'Nacionality_1', 'International_0', 'Daytime/evening attendance\t_1', 'Previous qualification_1'})","frozenset({'Debtor_0', 'Marital status_1'})",0.7429927667269439,0.7884267631103075,0.6405967450271248,0.8621843626407059,1.093550349863097,0.054801362942228704,1.5351903524424275,0.33285975238481863
"frozenset({'Nacionality_1', 'Daytime/evening attendance\t_1', 'Previous qualification_1'})","frozenset({'Debtor_0', 'Marital status_1', 'International_0'})",0.7429927667269439,0.7714737793851718,0.6405967450271248,0.8621843626407059,1.1175809025263648,0.06739730722444404,1.658202399913776,0.4093666615149998
"frozenset({'International_0', 'Daytime/evening attendance\t_1', 'Previous qualification_1'})","frozenset({'Nacionality_1', 'Debtor_0', 'Marital status_1'})",0.7429927667269439,0.7714737793851718,0.6405967450271248,0.8621843626407059,1.1175809025263648,0.06739730722444404,1.658202399913776,0.4093666615149998
"frozenset({'Nacionality_1', 'Daytime/evening attendance\t_1', 'Previous qualification_1'})","frozenset({'Debtor_0', 'Marital status_1'})",0.7429927667269439,0.7884267631103075,0.6405967450271248,0.8621843626407059,1.093550349863097,0.054801362942228704,1.5351903524424275,0.33285975238481863
"frozenset({'International_0', 'Daytime/evening attendance\t_1', 'Previous qualification_1'})","frozenset({'Debtor_0', 'Marital status_1'})",0.7429927667269439,0.7884267631103075,0.6405967450271248,0.8621843626407059,1.093550349863097,0.054801362942228704,1.5351903524424275,0.33285975238481863
"frozenset({'Nacionality_1', 'International_0', 'Scholarship holder_0'})","frozenset({'Educational special needs_0', 'Daytime/evening attendance\t_1'})",0.7310126582278481,0.8795207956600362,0.6301989150090416,0.8620902906617192,0.980181815956681,-0.012741919793073486,0.8736092978373158,-0.06991165377384796
"frozenset({'International_0', 'Scholarship holder_0'})","frozenset({'Educational special needs_0', 'Daytime/evening attendance\t_1'})",0.7310126582278481,0.8795207956600362,0.6301989150090416,0.8620902906617192,0.980181815956681,-0.012741919793073486,0.8736092978373158,-0.06991165377384796
"frozenset({'Nacionality_1', 'Scholarship holder_0'})","frozenset({'Educational special needs_0', 'Daytime/evening attendance\t_1'})",0.7310126582278481,0.8795207956600362,0.6301989150090416,0.8620902906617192,0.980181815956681,-0.012741919793073486,0.8736092978373158,-0.06991165377384796
"frozenset({'Nacionality_1', 'Scholarship holder_0'})","frozenset({'Educational special needs_0', 'International_0', 'Daytime/evening attendance\t_1'})",0.7310126582278481,0.85623869801085,0.6301989150090416,0.8620902906617192,1.006834067024141,0.004277588298578494,1.042430606800249,0.02523419697864781
"frozenset({'International_0', 'Scholarship holder_0'})","frozenset({'Nacionality_1', 'Educational special needs_0', 'Daytime/evening attendance\t_1'})",0.7310126582278481,0.85623869801085,0.6301989150090416,0.8620902906617192,1.006834067024141,0.004277588298578494,1.042430606800249,0.02523419697864781
"frozenset({'Debtor_0', 'Educational special needs_0', 'Previous qualification_1'})","frozenset({'Marital status_1', 'Tuition fees up to date_1'})",0.7472875226039783,0.7895569620253164,0.6442133815551537,0.8620689655172413,1.091838850114021,0.054187315448531614,1.5257120253164551,0.33284436493738834
"frozenset({'Educational special needs_0', 'Previous qualification_1'})","frozenset({'Marital status_1', 'Daytime/evening attendance\t_1'})",0.8295660036166366,0.8248191681735986,0.7149638336347197,0.8618528610354224,1.0448991661333813,0.030721892586549115,1.2680742658834188,0.252120212906023
"frozenset({'Educational special needs_0', 'International_0', 'Daytime/evening attendance\t_1', 'Previous qualification_1'})","frozenset({'Debtor_0', 'Marital status_1'})",0.7328209764918626,0.7884267631103075,0.6315551537070524,0.8618136952498456,1.0930802143879923,0.05377948327223847,1.5310723973133538,0.31871535208998697
"frozenset({'Educational special needs_0', 'International_0', 'Daytime/evening attendance\t_1', 'Previous qualification_1'})","frozenset({'Nacionality_1', 'Debtor_0', 'Marital status_1'})",0.7328209764918626,0.7714737793851718,0.6315551537070524,0.8618136952498456,1.1171004359171746,0.06620298536014302,1.6537544804314113,0.3923412146162852
"frozenset({'Nacionality_1', 'Educational special needs_0', 'Daytime/evening attendance\t_1', 'Previous qualification_1'})","frozenset({'Debtor_0', 'Marital status_1', 'International_0'})",0.7328209764918626,0.7714737793851718,0.6315551537070524,0.8618136952498456,1.1171004359171746,0.06620298536014302,1.6537544804314113,0.3923412146162852
"frozenset({'Nacionality_1', 'Daytime/evening attendance\t_1', 'International_0', 'Previous qualification_1', 'Educational special needs_0'})","frozenset({'Debtor_0', 'Marital status_1'})",0.7328209764918626,0.7884267631103075,0.6315551537070524,0.8618136952498456,1.0930802143879923,0.05377948327223847,1.5310723973133538,0.31871535208998697
"frozenset({'Nacionality_1', 'Educational special needs_0', 'Daytime/evening attendance\t_1', 'Previous qualification_1'})","frozenset({'Debtor_0', 'Marital status_1'})",0.7328209764918626,0.7884267631103075,0.6315551537070524,0.8618136952498456,1.0930802143879923,0.05377948327223847,1.5310723973133538,0.31871535208998697
"frozenset({'Debtor_0', 'Tuition fees up to date_1'})",frozenset({'Previous qualification_1'}),0.8225587703435805,0.8401898734177216,0.7088607594936709,0.8617752129705963,1.025691025607188,0.017755210360061335,1.1561611344590683,0.14115957688808
"frozenset({'Debtor_0', 'Previous qualification_1', 'Tuition fees up to date_1'})","frozenset({'Marital status_1', 'Educational special needs_0', 'Daytime/evening attendance\t_1'})",0.7088607594936709,0.8137432188065099,0.6105334538878843,0.8612882653061225,1.0584275793650795,0.033702817771877225,1.342761530627092,0.18960771372921467
frozenset({'Educational special needs_0'}),"frozenset({'Marital status_1', 'International_0'})",0.9884719710669078,0.8623417721518988,0.8512658227848101,0.8611936885433341,0.9986686443291507,-0.0011348484675075543,0.991728880362021,-0.10365554865898352
frozenset({'Educational special needs_0'}),"frozenset({'Nacionality_1', 'Marital status_1', 'International_0'})",0.9884719710669078,0.8623417721518988,0.8512658227848101,0.8611936885433341,0.9986686443291507,-0.0011348484675075543,0.991728880362021,-0.10365554865898352
frozenset({'Educational special needs_0'}),"frozenset({'Nacionality_1', 'Marital status_1'})",0.9884719710669078,0.8623417721518988,0.8512658227848101,0.8611936885433341,0.9986686443291507,-0.0011348484675075543,0.991728880362021,-0.10365554865898352
"frozenset({'Nacionality_1', 'Daytime/evening attendance\t_1', 'Tuition fees up to date_1'})","frozenset({'Educational special needs_0', 'Previous qualification_1'})",0.770117540687161,0.8295660036166366,0.6632007233273056,0.8611681831523333,1.0380948344048835,0.02433739278438496,1.2276292297634648,0.15963320216175017
"frozenset({'Nacionality_1', 'Daytime/evening attendance\t_1', 'Tuition fees up to date_1'})","frozenset({'International_0', 'Educational special needs_0', 'Previous qualification_1'})",0.770117540687161,0.8065099457504521,0.6632007233273056,0.8611681831523333,1.067771312294261,0.04209326736623187,1.3937010884317322,0.2760970790360732
"frozenset({'Nacionality_1', 'International_0', 'Daytime/evening attendance\t_1', 'Tuition fees up to date_1'})","frozenset({'Educational special needs_0', 'Previous qualification_1'})",0.770117540687161,0.8295660036166366,0.6632007233273056,0.8611681831523333,1.0380948344048835,0.02433739278438496,1.2276292297634648,0.15963320216175017
"frozenset({'International_0', 'Daytime/evening attendance\t_1', 'Tuition fees up to date_1'})","frozenset({'Educational special needs_0', 'Previous qualification_1'})",0.770117540687161,0.8295660036166366,0.6632007233273056,0.8611681831523333,1.0380948344048835,0.02433739278438496,1.2276292297634648,0.15963320216175017
"frozenset({'International_0', 'Daytime/evening attendance\t_1', 'Tuition fees up to date_1'})","frozenset({'Nacionality_1', 'Educational special needs_0', 'Previous qualification_1'})",0.770117540687161,0.8065099457504521,0.6632007233273056,0.8611681831523333,1.067771312294261,0.04209326736623187,1.3937010884317322,0.2760970790360732
"frozenset({'Marital status_1', 'Daytime/evening attendance\t_1'})","frozenset({'Nacionality_1', 'International_0', 'Educational special needs_0', 'Tuition fees up to date_1'})",0.8248191681735986,0.8505877034358047,0.7102169981916817,0.8610578240613866,1.012309278141795,0.008635956185069738,1.075355956928498,0.06941171639186032
"frozenset({'Marital status_1', 'Daytime/evening attendance\t_1'})","frozenset({'Nacionality_1', 'Educational special needs_0', 'Tuition fees up to date_1'})",0.8248191681735986,0.8505877034358047,0.7102169981916817,0.8610578240613866,1.012309278141795,0.008635956185069738,1.075355956928498,0.06941171639186032
"frozenset({'Marital status_1', 'Daytime/evening attendance\t_1'})","frozenset({'International_0', 'Educational special needs_0', 'Tuition fees up to date_1'})",0.8248191681735986,0.8505877034358047,0.7102169981916817,0.8610578240613866,1.012309278141795,0.008635956185069738,1.075355956928498,0.06941171639186032
"frozenset({'Debtor_0', 'Daytime/evening attendance\t_1'})","frozenset({'Educational special needs_0', 'Previous qualification_1'})",0.788878842676311,0.8295660036166366,0.679249547920434,0.8610315186246419,1.0379300922058352,0.024822479063729253,1.2264219533565743,0.17309480630070465
"frozenset({'Nacionality_1', 'International_0', 'Educational special needs_0', 'Previous qualification_1'})","frozenset({'Marital status_1', 'Daytime/evening attendance\t_1'})",0.8065099457504521,0.8248191681735986,0.6943942133815552,0.8609865470852018,1.0438488584009133,0.029169350803933125,1.2601717902350815,0.21710110007788125
"frozenset({'International_0', 'Educational special needs_0', 'Previous qualification_1'})","frozenset({'Nacionality_1', 'Marital status_1', 'Daytime/evening attendance\t_1'})",0.8065099457504521,0.8024412296564195,0.6943942133815552,0.8609865470852018,1.0729590096633614,0.047217380783430185,1.4211485737618859,0.3514286409657321
"frozenset({'Nacionality_1', 'Educational special needs_0', 'Previous qualification_1'})","frozenset({'Marital status_1', 'International_0', 'Daytime/evening attendance\t_1'})",0.8065099457504521,0.8024412296564195,0.6943942133815552,0.8609865470852018,1.0729590096633614,0.047217380783430185,1.4211485737618859,0.3514286409657321
"frozenset({'Nacionality_1', 'Educational special needs_0', 'Previous qualification_1'})","frozenset({'Marital status_1', 'Daytime/evening attendance\t_1'})",0.8065099457504521,0.8248191681735986,0.6943942133815552,0.8609865470852018,1.0438488584009133,0.029169350803933125,1.2601717902350815,0.21710110007788125
"frozenset({'International_0', 'Educational special needs_0', 'Previous qualification_1'})","frozenset({'Marital status_1', 'Daytime/evening attendance\t_1'})",0.8065099457504521,0.8248191681735986,0.6943942133815552,0.8609865470852018,1.0438488584009133,0.029169350803933125,1.2601717902350815,0.21710110007788125
"frozenset({'Previous qualification_1', 'International_0', 'Tuition fees up to date_1'})","frozenset({'Debtor_0', 'Daytime/evening attendance\t_1'})",0.7357594936708861,0.788878842676311,0.6333634719710669,0.8608294930875575,1.0912062112949439,0.05293837411586966,1.5169963953390886,0.31631383913115924
"frozenset({'Nacionality_1', 'Previous qualification_1', 'International_0', 'Tuition fees up to date_1'})","frozenset({'Debtor_0', 'Daytime/evening attendance\t_1'})",0.7357594936708861,0.788878842676311,0.6333634719710669,0.8608294930875575,1.0912062112949439,0.05293837411586966,1.5169963953390886,0.31631383913115924
"frozenset({'Previous qualification_1', 'International_0', 'Tuition fees up to date_1'})","frozenset({'Nacionality_1', 'Debtor_0', 'Daytime/evening attendance\t_1'})",0.7357594936708861,0.7716998191681737,0.6333634719710669,0.8608294930875575,1.115497855131621,0.06557800375397704,1.64043507418895,0.39183731038992614
"frozenset({'Nacionality_1', 'Previous qualification_1', 'Tuition fees up to date_1'})","frozenset({'Debtor_0', 'International_0', 'Daytime/evening attendance\t_1'})",0.7357594936708861,0.7716998191681737,0.6333634719710669,0.8608294930875575,1.115497855131621,0.06557800375397704,1.64043507418895,0.39183731038992614
"frozenset({'Nacionality_1', 'Previous qualification_1', 'Tuition fees up to date_1'})","frozenset({'Debtor_0', 'Daytime/evening attendance\t_1'})",0.7357594936708861,0.788878842676311,0.6333634719710669,0.8608294930875575,1.0912062112949439,0.05293837411586966,1.5169963953390886,0.31631383913115924
"frozenset({'Debtor_0', 'Educational special needs_0', 'Tuition fees up to date_1'})",frozenset({'Previous qualification_1'}),0.8128390596745028,0.8401898734177216,0.6995931283905967,0.8606785317018909,1.024385747712985,0.016653981733696477,1.1470603097602254,0.12719127781289724
frozenset({'Educational special needs_0'}),"frozenset({'Nacionality_1', 'International_0', 'Tuition fees up to date_1'})",0.9884719710669078,0.8609855334538878,0.8505877034358047,0.8605076606448663,0.9994449699902569,-0.0004723638774528638,0.9965742003379487,-0.0459588979806865
frozenset({'Educational special needs_0'}),"frozenset({'Nacionality_1', 'Tuition fees up to date_1'})",0.9884719710669078,0.8609855334538878,0.8505877034358047,0.8605076606448663,0.9994449699902569,-0.0004723638774528638,0.9965742003379487,-0.0459588979806865
frozenset({'Educational special needs_0'}),"frozenset({'International_0', 'Tuition fees up to date_1'})",0.9884719710669078,0.8609855334538878,0.8505877034358047,0.8605076606448663,0.9994449699902569,-0.0004723638774528638,0.9965742003379487,-0.0459588979806865
"frozenset({'Marital status_1', 'International_0', 'Previous qualification_1'})","frozenset({'Daytime/evening attendance\t_1', 'Tuition fees up to date_1'})",0.7461573236889693,0.7884267631103075,0.6419529837251357,0.8603453498939716,1.091217840576528,0.05366258023799164,1.5149745227177343,0.32930906901784673
"frozenset({'Nacionality_1', 'Marital status_1', 'Previous qualification_1'})","frozenset({'Daytime/evening attendance\t_1', 'Tuition fees up to date_1'})",0.7461573236889693,0.7884267631103075,0.6419529837251357,0.8603453498939716,1.091217840576528,0.05366258023799164,1.5149745227177343,0.32930906901784673
"frozenset({'Nacionality_1', 'Marital status_1', 'International_0', 'Previous qualification_1'})","frozenset({'Daytime/evening attendance\t_1', 'Tuition fees up to date_1'})",0.7461573236889693,0.7884267631103075,0.6419529837251357,0.8603453498939716,1.091217840576528,0.05366258023799164,1.5149745227177343,0.32930906901784673
"frozenset({'Marital status_1', 'International_0', 'Previous qualification_1'})","frozenset({'Nacionality_1', 'Daytime/evening attendance\t_1', 'Tuition fees up to date_1'})",0.7461573236889693,0.770117540687161,0.6419529837251357,0.8603453498939716,1.117161088327247,0.06732414064007275,1.646078087183692,0.41314543539061627
"frozenset({'Nacionality_1', 'Marital status_1', 'Previous qualification_1'})","frozenset({'International_0', 'Daytime/evening attendance\t_1', 'Tuition fees up to date_1'})",0.7461573236889693,0.770117540687161,0.6419529837251357,0.8603453498939716,1.117161088327247,0.06732414064007275,1.646078087183692,0.41314543539061627
"frozenset({'Daytime/evening attendance\t_1', 'Previous qualification_1'})","frozenset({'Marital status_1', 'Tuition fees up to date_1'})",0.7649186256781193,0.7895569620253164,0.658001808318264,0.8602245862884161,1.0895028828342264,0.05405498203126802,1.5055797896539735,0.3494543244457371
"frozenset({'Nacionality_1', 'Marital status_1', 'Daytime/evening attendance\t_1', 'International_0', 'Previous qualification_1'})","frozenset({'Debtor_0', 'Tuition fees up to date_1'})",0.7043399638336347,0.8225587703435805,0.6057866184448463,0.8600770218228497,1.0456116363133519,0.026425603890009697,1.2681350266270708,0.14754096490026886
"frozenset({'Nacionality_1', 'Marital status_1', 'Daytime/evening attendance\t_1', 'Previous qualification_1'})","frozenset({'Debtor_0', 'International_0', 'Tuition fees up to date_1'})",0.7043399638336347,0.8058318264014467,0.6057866184448463,0.8600770218228497,1.0673157768707677,0.038207058981259534,1.3876789654428712,0.21331986854717236
"frozenset({'Marital status_1', 'International_0', 'Daytime/evening attendance\t_1', 'Previous qualification_1'})","frozenset({'Debtor_0', 'Tuition fees up to date_1'})",0.7043399638336347,0.8225587703435805,0.6057866184448463,0.8600770218228497,1.0456116363133519,0.026425603890009697,1.2681350266270708,0.14754096490026886
"frozenset({'Marital status_1', 'International_0', 'Daytime/evening attendance\t_1', 'Previous qualification_1'})","frozenset({'Nacionality_1', 'Debtor_0', 'Tuition fees up to date_1'})",0.7043399638336347,0.8058318264014467,0.6057866184448463,0.8600770218228497,1.0673157768707677,0.038207058981259534,1.3876789654428712,0.21331986854717236
"frozenset({'Nacionality_1', 'Marital status_1', 'Daytime/evening attendance\t_1', 'Previous qualification_1'})","frozenset({'Debtor_0', 'Tuition fees up to date_1'})",0.7043399638336347,0.8225587703435805,0.6057866184448463,0.8600770218228497,1.0456116363133519,0.026425603890009697,1.2681350266270708,0.14754096490026886
"frozenset({'Debtor_0', 'Daytime/evening attendance\t_1', 'Tuition fees up to date_1'})","frozenset({'Nacionality_1', 'International_0', 'Previous qualification_1'})",0.7364376130198915,0.8169077757685352,0.6333634719710669,0.860036832412523,1.0527955026544,0.03176185952669808,1.3081457599695445,0.19026963097909752
"frozenset({'Debtor_0', 'Daytime/evening attendance\t_1', 'Tuition fees up to date_1'})","frozenset({'International_0', 'Previous qualification_1'})",0.7364376130198915,0.8169077757685352,0.6333634719710669,0.860036832412523,1.0527955026544,0.03176185952669808,1.3081457599695445,0.19026963097909752
"frozenset({'Debtor_0', 'Daytime/evening attendance\t_1', 'Tuition fees up to date_1'})","frozenset({'Nacionality_1', 'Previous qualification_1'})",0.7364376130198915,0.8169077757685352,0.6333634719710669,0.860036832412523,1.0527955026544,0.03176185952669808,1.3081457599695445,0.19026963097909752
"frozenset({'Nacionality_1', 'Debtor_0', 'Tuition fees up to date_1'})",frozenset({'Previous qualification_1'}),0.8058318264014467,0.8401898734177216,0.6930379746835443,0.8600280504908836,1.0236115403205996,0.015986234463341464,1.141729661855356,0.11879853923804336
"frozenset({'Nacionality_1', 'Debtor_0', 'International_0', 'Tuition fees up to date_1'})",frozenset({'Previous qualification_1'}),0.8058318264014467,0.8401898734177216,0.6930379746835443,0.8600280504908836,1.0236115403205996,0.015986234463341464,1.141729661855356,0.11879853923804336
"frozenset({'Nacionality_1', 'Debtor_0', 'Tuition fees up to date_1'})","frozenset({'International_0', 'Previous qualification_1'})",0.8058318264014467,0.8169077757685352,0.6930379746835443,0.8600280504908836,1.0527847524548062,0.03474768973444209,1.3080636861426291,0.258220582953069
"frozenset({'Debtor_0', 'International_0', 'Tuition fees up to date_1'})","frozenset({'Nacionality_1', 'Previous qualification_1'})",0.8058318264014467,0.8169077757685352,0.6930379746835443,0.8600280504908836,1.0527847524548062,0.03474768973444209,1.3080636861426291,0.258220582953069
"frozenset({'Debtor_0', 'International_0', 'Tuition fees up to date_1'})",frozenset({'Previous qualification_1'}),0.8058318264014467,0.8401898734177216,0.6930379746835443,0.8600280504908836,1.0236115403205996,0.015986234463341464,1.141729661855356,0.11879853923804336
"frozenset({'Previous qualification_1', 'International_0', 'Tuition fees up to date_1'})","frozenset({'Marital status_1', 'Educational special needs_0', 'Daytime/evening attendance\t_1'})",0.7357594936708861,0.8137432188065099,0.6326853526220615,0.8599078341013825,1.0567311827956989,0.03396605397486663,1.329530313124584,0.20316922425245953
"frozenset({'Previous qualification_1', 'International_0', 'Tuition fees up to date_1'})","frozenset({'Nacionality_1', 'Marital status_1', 'Educational special needs_0', 'Daytime/evening attendance\t_1'})",0.7357594936708861,0.7915913200723327,0.6326853526220615,0.8599078341013825,1.0863027578710784,0.05026452377137369,1.487654063957362,0.3006591318969781
"frozenset({'Nacionality_1', 'Previous qualification_1', 'International_0', 'Tuition fees up to date_1'})","frozenset({'Marital status_1', 'Educational special needs_0', 'Daytime/evening attendance\t_1'})",0.7357594936708861,0.8137432188065099,0.6326853526220615,0.8599078341013825,1.0567311827956989,0.03396605397486663,1.329530313124584,0.20316922425245953
"frozenset({'Nacionality_1', 'Previous qualification_1', 'Tuition fees up to date_1'})","frozenset({'Marital status_1', 'Educational special needs_0', 'Daytime/evening attendance\t_1'})",0.7357594936708861,0.8137432188065099,0.6326853526220615,0.8599078341013825,1.0567311827956989,0.03396605397486663,1.329530313124584,0.20316922425245953
"frozenset({'Nacionality_1', 'Previous qualification_1', 'Tuition fees up to date_1'})","frozenset({'Marital status_1', 'International_0', 'Daytime/evening attendance\t_1', 'Educational special needs_0'})",0.7357594936708861,0.7915913200723327,0.6326853526220615,0.8599078341013825,1.0863027578710784,0.05026452377137369,1.487654063957362,0.3006591318969781
"frozenset({'Tuition fees up to date_1', 'Nacionality_1', 'International_0', 'Previous qualification_1', 'Educational special needs_0'})","frozenset({'Debtor_0', 'Daytime/evening attendance\t_1'})",0.7260397830018083,0.788878842676311,0.6243218806509946,0.8599003735990038,1.0900284391982789,0.05156445689956812,1.5069359051637543,0.3014771426454743
"frozenset({'Previous qualification_1', 'International_0', 'Educational special needs_0', 'Tuition fees up to date_1'})","frozenset({'Nacionality_1', 'Debtor_0', 'Daytime/evening attendance\t_1'})",0.7260397830018083,0.7716998191681737,0.6243218806509946,0.8599003735990038,1.114293864323958,0.06403711139959911,1.6295559574040595,0.37439985852314417
"frozenset({'Previous qualification_1', 'International_0', 'Educational special needs_0', 'Tuition fees up to date_1'})","frozenset({'Debtor_0', 'Daytime/evening attendance\t_1'})",0.7260397830018083,0.788878842676311,0.6243218806509946,0.8599003735990038,1.0900284391982789,0.05156445689956812,1.5069359051637543,0.3014771426454743
"frozenset({'Nacionality_1', 'Previous qualification_1', 'Educational special needs_0', 'Tuition fees up to date_1'})","frozenset({'Debtor_0', 'Daytime/evening attendance\t_1'})",0.7260397830018083,0.788878842676311,0.6243218806509946,0.8599003735990038,1.0900284391982789,0.05156445689956812,1.5069359051637543,0.3014771426454743
"frozenset({'Nacionality_1', 'Previous qualification_1', 'Educational special needs_0', 'Tuition fees up to date_1'})","frozenset({'Debtor_0', 'International_0', 'Daytime/evening attendance\t_1'})",0.7260397830018083,0.7716998191681737,0.6243218806509946,0.8599003735990038,1.114293864323958,0.06403711139959911,1.6295559574040595,0.37439985852314417
"frozenset({'Previous qualification_1', 'Tuition fees up to date_1'})","frozenset({'Marital status_1', 'Educational special needs_0', 'Daytime/evening attendance\t_1'})",0.7542947558770343,0.8137432188065099,0.648508137432188,0.859754270302667,1.056542469949722,0.034705894855939556,1.3280745274416161,0.21780778124051092
"frozenset({'Marital status_1', 'Daytime/evening attendance\t_1'})","frozenset({'Debtor_0', 'International_0', 'Educational special needs_0'})",0.8248191681735986,0.8578209764918626,0.7090867992766727,0.8596875856399013,1.0021759891622986,0.0015396150047904955,1.013303235900768,0.012394418336811833
"frozenset({'Marital status_1', 'Daytime/evening attendance\t_1'})","frozenset({'Nacionality_1', 'Debtor_0', 'Educational special needs_0'})",0.8248191681735986,0.8578209764918626,0.7090867992766727,0.8596875856399013,1.0021759891622986,0.0015396150047904955,1.013303235900768,0.012394418336811833
"frozenset({'Marital status_1', 'Daytime/evening attendance\t_1'})","frozenset({'Nacionality_1', 'Debtor_0', 'International_0', 'Educational special needs_0'})",0.8248191681735986,0.8578209764918626,0.7090867992766727,0.8596875856399013,1.0021759891622986,0.0015396150047904955,1.013303235900768,0.012394418336811833
frozenset({'Marital status_1'}),"frozenset({'Nacionality_1', 'Debtor_0', 'International_0', 'Educational special needs_0'})",0.8858499095840868,0.8578209764918626,0.7615280289330922,0.859658076039806,1.0021415885112257,0.0016273944684426223,1.013090169324346,0.01872107068231198
frozenset({'Marital status_1'}),"frozenset({'Nacionality_1', 'Debtor_0', 'Educational special needs_0'})",0.8858499095840868,0.8578209764918626,0.7615280289330922,0.859658076039806,1.0021415885112257,0.0016273944684426223,1.013090169324346,0.01872107068231198
frozenset({'Marital status_1'}),"frozenset({'Debtor_0', 'International_0', 'Educational special needs_0'})",0.8858499095840868,0.8578209764918626,0.7615280289330922,0.859658076039806,1.0021415885112257,0.0016273944684426223,1.013090169324346,0.01872107068231198
"frozenset({'Nacionality_1', 'Marital status_1', 'International_0', 'Previous qualification_1', 'Educational special needs_0'})","frozenset({'Daytime/evening attendance\t_1', 'Tuition fees up to date_1'})",0.7359855334538878,0.7884267631103075,0.6326853526220615,0.8596437346437347,1.0903279478394157,0.05241466078499979,1.5074014426976785,0.31378868186779035
"frozenset({'Marital status_1', 'International_0', 'Educational special needs_0', 'Previous qualification_1'})","frozenset({'Daytime/evening attendance\t_1', 'Tuition fees up to date_1'})",0.7359855334538878,0.7884267631103075,0.6326853526220615,0.8596437346437347,1.0903279478394157,0.05241466078499979,1.5074014426976785,0.31378868186779035
"frozenset({'Nacionality_1', 'Marital status_1', 'Educational special needs_0', 'Previous qualification_1'})","frozenset({'Daytime/evening attendance\t_1', 'Tuition fees up to date_1'})",0.7359855334538878,0.7884267631103075,0.6326853526220615,0.8596437346437347,1.0903279478394157,0.05241466078499979,1.5074014426976785,0.31378868186779035
